id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
902,-0.12590648,-0.09184137,0.17538741,0.1183062,0.08393016,0.14099945,0.588082,-0.35138187,-0.12631972,-0.117186435,0.0023826398,-0.17543426,-0.17361431,-0.869841,0.5991765,-0.071108446,-0.17310342,-0.18074378,-0.30449298,0.23281157,0.28594616,0.10699232,-0.30058935,-0.23568144,-0.5479464,0.49092773,-0.24388094,-0.05267127,0.11838918,-0.19971456,0.15371536,-0.097691484,-0.048765138,0.34833822,-0.18084224,0.054158047,0.14798987,-0.45608085,0.11871211,-0.10493239,-0.31283486,0.024063012,-0.42298287,-0.06057123,0.25183603,-0.1312328,-0.50476444,-0.06420036,-0.057236325,-0.088938914,0.3765582,0.43283632,0.020075904,-0.30073836,-0.32701296,-0.06003401,0.33064517,-0.33758903,0.19357786,-0.6079137,-0.40141815,0.3083381,0.18004182,-0.029924205,0.43398276,-0.11669475,0.020094788,0.13532652,0.17443609,-0.4924618,-0.14626616,-0.05190453,0.08282172,-0.14744546,0.29247415,0.2893148,0.21435858,0.23912437,-0.1486507,0.20210297,-0.43230033,-0.20399831,-0.18962166,0.18761878,0.28221807,0.03789757,-0.17756383,-0.15594162,-0.07897891,-0.16704574,-0.18326637,0.0010737147,-0.03068355,0.02122056,-0.24581055,0.20998816,-0.03444318,-0.15746813,-0.06354106,-0.04937542,-0.39632756,0.098735385,0.09450256,0.18419936,0.17498869,0.2649952,-0.396065,-0.13100037,0.14005898,-0.23034348,0.05208648,-0.007103434,-0.38460493,0.17912193,-0.017981268,0.051911928,-0.0055722473,-0.17422725,0.5316147,-0.17065676,-0.67849904,-0.3192671,0.1031975,0.27538309,-0.5419393,-0.3309673,-0.017110134,0.21607882
1993,-0.03337812,-0.09445762,0.034214012,-0.010306788,0.10856681,-0.26157328,-0.11259853,-0.24394327,-0.16742086,0.5778634,0.027506554,0.043751046,-0.26359275,-0.043742783,-0.015332609,0.144223,-0.04585368,0.24816696,-0.06925323,0.18526989,0.15112424,0.28861198,-0.21069537,-0.06273257,-0.13318446,0.17519355,-0.5658781,-0.050717693,-0.04498577,-0.03450549,-0.12008161,0.15874161,0.3081075,-0.21866253,-0.017885039,0.0055215564,0.27257317,-0.5590365,0.12146954,0.2036854,-0.31064165,0.08234022,-0.33546075,-0.5140782,0.45323956,-0.18921526,-0.18158157,-0.17795375,-0.19303112,0.431562,0.20868133,0.35037133,0.124244116,0.09812635,-0.24883494,0.1989079,0.28492215,0.14328259,-0.06677719,0.39416012,0.03686236,0.113474496,0.30243406,0.05529829,-0.12590817,-0.028257294,0.07926014,-0.09983922,0.11491449,-0.17413034,0.14386696,0.08609045,-0.21478632,0.024458641,0.16341482,-0.22901145,-0.19214717,0.06079915,-0.32458258,-0.07919175,-0.020063363,-0.2015994,0.11703767,0.48031935,-0.032437723,0.19204949,-0.06917918,-0.24654877,0.21940824,0.020639017,-0.05065298,-0.38700598,-0.085903145,-0.31242722,0.35011035,-0.07596015,-0.28031427,-0.19070108,-0.2018539,-0.012781661,-0.3243697,-0.15856053,-0.004936505,-0.21032102,0.020918297,-0.1807587,0.047024593,0.2459805,0.12988853,-0.0034239837,-0.34269917,-0.07111562,-0.010119821,0.38913038,-0.40917552,0.29850402,-0.17272444,0.22641322,0.13467628,0.4058334,-0.08917746,-0.057300847,-0.5311937,0.29865277,0.032444697,-0.26851586,-0.36268023,-0.010766405
493,-0.08030967,0.032326132,0.16152842,-0.024897162,0.0009326078,-0.24048929,0.20442931,-0.16565146,-0.2905088,0.29618308,0.10720565,0.023394655,-0.06902859,-0.03057344,-0.12530848,0.02295869,-0.034340367,0.23899142,-0.18702933,0.17519245,0.13287069,0.20765315,-0.10190303,-0.00063475635,-0.020227201,0.04911461,-0.34101805,0.04247348,-0.12593637,0.08541113,-0.09518076,0.13731918,0.21735854,-0.16409485,0.025738236,-0.1390522,0.19148068,-0.36204398,0.08230389,0.071597405,-0.15228961,0.13270012,-0.15140595,-0.19955637,0.18141946,-0.1613148,-0.06211784,-0.16154046,-0.076690085,0.22281781,0.10615281,0.3251237,-0.028674936,0.045528222,-0.13252279,0.21648002,0.13392161,-0.049298033,0.07572369,0.17597398,0.11351753,-0.18246022,0.22507751,0.010284928,-0.10162951,-0.041732583,0.08636614,0.015032028,0.020366102,-0.084985055,0.107981905,0.08016038,-0.2151753,0.016440768,0.15022916,-0.21603097,-0.027484465,-0.056511544,-0.21790959,0.027424738,-0.09042999,0.04422722,0.10815389,0.13669586,-0.052716564,0.17160594,0.10827262,-0.28959092,0.19814317,0.055399105,-0.05933064,-0.13775776,-0.13572778,-0.12055983,0.22128558,-0.11054042,-0.34013554,-0.067484565,-0.23725767,0.039662097,-0.25490433,0.020364702,0.06550874,-0.13243316,0.02796884,0.061180666,0.008269925,0.08203203,0.07185979,-0.025907815,-0.04710815,0.020452576,-0.059706576,0.33402115,-0.23594844,0.12603043,-0.11086257,0.12201051,0.086118445,0.13193296,0.027886603,-0.04935378,-0.27493292,0.13864018,0.099110864,-0.23938133,-0.1553772,-0.058778685
1074,-0.003958897,0.14755812,0.21457486,-0.05305495,-0.012617502,-0.18634067,0.3531655,-0.109133124,-0.12575367,0.15493234,0.09136647,-0.046368998,0.11728814,-0.09202305,-0.027850673,-0.04904436,-0.113153405,0.14835818,-0.080541775,-0.00064841524,0.19199497,-0.010572391,-0.1330215,-0.022422638,-0.055124614,0.0044526616,-0.3306205,-0.091373004,-0.16914271,0.17931473,-0.022877656,0.12235329,0.151684,-0.025727317,0.034649923,-0.10368752,0.11225799,-0.126769,0.07996533,0.1166563,-0.10450983,0.20805724,-0.0839669,-0.070426434,0.23282883,-0.07823991,-0.019088443,-0.21273449,0.0028068293,0.21629818,0.17104664,0.29107335,-0.045025993,-0.062418357,-0.08767908,0.1782832,0.054209262,-0.14507344,0.11998201,-0.017899401,-0.040025238,0.12644573,-0.03695312,-0.05439925,0.12759238,-0.014711133,-0.03099604,-0.04283376,0.11488795,0.09458555,0.07104674,0.08982263,-0.098652,0.15482967,0.20941569,-0.0043280562,0.09502917,0.041535947,-0.05992925,0.051528208,-0.04100864,-0.03271507,0.03179829,0.11573325,-0.069239035,0.18560064,0.13650592,-0.2564669,0.22464196,0.043514427,-0.06802019,0.0666817,-0.15789622,0.07887714,0.052615974,-0.046396356,-0.31305674,-0.06804673,-0.24156116,0.13680205,-0.2075978,0.18466687,0.04187669,-0.14250013,-0.022285938,-0.0739052,0.061925977,0.08142762,0.021287806,-0.12842669,0.15578057,0.055392377,-0.06772283,0.37030634,-0.07415793,-0.1475889,-0.08144525,0.07336003,0.098099194,0.08933507,-0.085350946,-0.28259903,-0.15217718,-0.011254675,-0.13575722,-0.17943971,-0.1360663,0.0041997554
1078,0.110626996,0.14637671,0.513424,0.38677624,0.24029878,-0.71778524,0.84917015,-0.2435146,0.029737774,0.6202657,0.26480517,-0.02535148,-0.09569372,-0.29223981,0.28715277,0.76100975,-0.4829499,-0.13257852,-0.4469043,0.25497115,0.40742075,0.36113736,-0.37073976,-0.46192294,-0.17974865,0.6408768,-0.26257843,0.09275306,-0.01456613,0.027821245,-0.121194,-0.045681585,0.18144192,-0.608554,-0.4316089,-0.08471575,0.2906392,-0.67778164,-0.09588357,1.0373036,-0.16908674,0.7330464,-0.19713081,-0.23970966,0.47117773,0.012681649,0.04968116,-0.2903418,-0.29245347,0.11166641,-0.2961547,0.2017553,-0.068092585,-0.022581447,-0.16601941,-0.17809749,0.80278313,0.5033587,0.10224153,-0.09647852,-0.27159068,0.3529847,-0.1514916,0.029549483,0.34191352,-0.11277335,0.28332266,-0.5282163,0.032547984,0.35507378,-0.22256234,-0.14337301,-0.5965989,0.083618015,0.19536649,-0.39534327,0.5678882,-0.5662565,-0.3131649,-0.28214237,-0.25676975,-0.09371559,0.4655247,-0.48359218,-0.34589943,0.3444895,-0.23934932,-0.6344836,0.0010357036,0.056061726,-0.32895762,0.20425491,-0.051608797,0.032689337,0.17965366,-0.0016890815,-0.41644406,-0.24753334,-0.17573631,-0.25654107,0.16391253,0.09124628,-0.06137355,0.32499585,0.2655219,-0.616479,0.21309082,0.28253275,0.417834,0.2676307,-0.06104011,-0.08432843,-0.17978999,0.53723586,-0.1915641,0.024415333,-0.06843784,0.06024109,0.15959126,0.026098847,0.14420156,-0.07927931,-0.83569205,0.16328435,-0.16263562,0.2759235,-0.3264875,0.4009874
1243,-0.10749156,0.04685658,0.15930276,-0.055209614,0.0075995945,-0.23938096,0.18023406,-0.14884087,-0.3027493,0.34132218,0.11437124,0.031379897,-0.05638531,-0.06111196,-0.18398614,-0.010901756,-0.011217657,0.2529451,-0.23595084,0.2217924,0.11469853,0.20521288,-0.07985667,0.00542489,-0.021695353,0.025766533,-0.3600868,0.009599959,-0.13119493,0.106095076,-0.10278314,0.12684213,0.20182855,-0.14885722,0.002968772,-0.12289043,0.1961131,-0.4192715,0.0796637,0.065462634,-0.14019097,0.09388547,-0.19578625,-0.22132286,0.20267627,-0.16953444,-0.07148965,-0.17302816,-0.06707584,0.24022765,0.1380201,0.35042495,-0.052118506,0.05473469,-0.14156926,0.22220042,0.14695764,-0.05243081,0.0955286,0.16089949,0.09401959,-0.17781599,0.24131258,0.0017284257,-0.12814812,-0.018330034,0.08239522,0.04179245,0.017897615,-0.10413023,0.12447075,0.06693464,-0.22216879,-0.00094356266,0.17903301,-0.21999201,-0.04546227,-0.08381992,-0.22815178,0.055626035,-0.12255431,0.034779474,0.1117247,0.15651992,-0.03433383,0.17573403,0.10698096,-0.30484518,0.20585103,0.08370806,-0.067618854,-0.14520545,-0.16237555,-0.15529448,0.23174743,-0.12227748,-0.3607165,-0.0654891,-0.24091092,0.04173652,-0.27936658,0.03630044,0.072537355,-0.17633136,0.031835176,0.055950183,-0.02949239,0.07749629,0.049940888,-0.016119199,-0.07312891,0.065134786,-0.06153609,0.33465087,-0.23070341,0.15017752,-0.11983202,0.13760723,0.065375485,0.14506796,0.0044607255,-0.05866844,-0.28293145,0.1283633,0.09258669,-0.25722906,-0.17134002,-0.059370656
437,-0.21536754,-0.20940474,0.33043927,0.19512467,0.51259774,-0.15230863,0.68575454,-0.3820966,-0.13936357,0.22315054,0.10378149,0.027646193,-0.26326615,-0.85523707,0.8111508,0.19071226,-0.2001231,-0.13047755,-0.46638653,0.36985862,0.057907283,0.065904684,-0.36910272,-0.6838693,-0.45739365,0.6010154,-0.37257007,0.16539413,0.008227595,-0.3174791,0.24766123,-0.08150522,-0.0067873816,0.08740219,-0.33262733,0.19706592,0.28386635,-0.3574728,-0.3126653,-0.07182239,-0.3499289,0.26392698,-0.07728673,-0.16115746,0.3748333,-0.085692845,-0.7049145,-0.08170426,-0.32346395,-0.3143032,0.25274405,0.31609455,0.32274967,0.052806217,-0.20184103,-0.11459107,0.5643745,-0.046715613,0.34429818,-0.5560384,-0.43853098,0.43227923,0.20252836,-0.13437432,0.241887,-0.06545026,-0.012618338,-0.07150039,-0.012694738,-0.23022355,-0.2548079,-0.19698527,-0.13779548,-0.18467537,0.2120255,0.02156189,0.39896914,-0.06823514,-0.28088897,0.014411865,-0.44320065,-0.10928056,-0.111205176,0.10888632,0.01899459,0.03870905,-0.22303955,-0.0705839,-0.11156831,0.08129159,-0.19100292,-0.08086838,0.022746587,-0.023788312,-0.09760412,0.09043286,0.084454745,-0.5191027,-0.31000698,-0.0015132161,-0.33486244,0.12050405,-0.100282624,0.30894408,0.31992888,-0.016070414,-0.14280425,0.25791165,0.31401852,-0.28806016,0.015602266,-0.28274202,-0.38816276,0.16110325,0.15664078,0.18244812,0.12385254,-0.022133183,0.5607493,-0.06190161,-0.4254517,-0.13162968,-0.18938485,0.3001804,-0.66170824,-0.009765115,-0.010504319,0.5335151
1755,-0.089836836,0.22148295,0.18746062,-0.029602312,-0.07134338,-0.20079239,0.29462373,0.08582011,0.08474543,0.029908327,0.06891799,-0.07001749,0.137527,-0.10032156,-0.21994212,0.017491052,-0.059672553,0.024684114,-0.17127766,0.097395584,0.228083,0.14200287,-0.01502231,-0.1891254,-0.11941775,0.12203811,-0.08391406,-0.028233793,-0.17527682,0.103357054,0.09298111,-0.048278905,-0.006395927,0.081440024,0.015420881,-0.075181395,0.06604123,-0.4195859,0.14342117,0.07443301,-0.07766439,0.10321313,-0.2817806,-0.2867276,0.1555579,-0.094105795,-0.00024151026,-0.29947934,0.063097395,0.31668684,0.17541443,0.38792938,-0.34575155,-0.21749304,-0.10153736,0.1385155,0.24396428,-0.14791688,0.14555122,-0.15933883,0.014137292,-0.07192795,-0.010626239,0.011764459,0.34510517,-0.030003777,0.10049251,-0.1147313,-0.076505885,-0.009939769,0.13164026,0.20257862,0.11532738,0.18839745,0.1460563,-0.17388384,0.13991936,0.03865903,-0.03655335,0.1266265,-0.14227252,0.012077614,0.0036087066,-0.05672882,-0.035720162,0.053058017,-0.20751774,-0.37398368,0.23848374,-0.099275745,-0.16433963,-0.01810012,-0.24449058,-0.03716962,-0.098446585,0.083436035,-0.25151467,0.12327615,-0.1565702,0.09478969,-0.14342925,0.22813332,0.08435091,-0.12433678,-0.06785586,-0.11844528,-0.050379083,-0.007563694,-0.079231486,0.0593208,-0.005791203,0.3838227,-0.06036553,0.33567107,0.018183274,-0.11896623,-0.17745073,-0.021284007,0.10918634,0.0882603,-0.25343418,-0.117793985,-0.1839362,0.06639717,-0.08789439,-0.36273268,-0.13815975,-0.117597304
1876,-0.13437034,0.14064732,0.155879,-0.07379827,0.03893661,-0.22962226,0.23892462,-0.08215636,-0.28830835,0.19082865,0.20539743,0.052365746,0.022296945,-0.029054148,-0.11159711,-0.107043125,0.059387513,0.18924046,-0.15805174,0.15499362,0.21286595,0.17967531,0.019544834,-0.035769254,-0.12043224,0.112329066,-0.33970624,0.07355524,-0.13474196,0.10509077,-0.04102958,0.11460079,0.15719235,-0.042848904,0.056489296,-0.08909066,0.13266334,-0.22123127,0.0662763,0.08727663,-0.09960615,0.133113,-0.07875756,-0.15390825,0.23970346,-0.0727848,0.014247391,-0.19691868,-0.055633996,0.22858232,0.13771407,0.2670617,-0.05774218,0.027148372,-0.05038643,0.22620961,0.096374914,-0.1235931,0.08158871,0.114500396,-0.013416313,-0.13028884,0.18226036,0.10196259,0.01974563,0.04849551,0.075705975,-0.018801877,-0.11109327,-0.15294547,0.12517686,-0.0006328809,-0.17037672,0.07928171,0.26443964,-0.13799678,-0.02106713,-0.036836166,-0.14913164,0.06395467,-0.063324675,0.020314861,-0.06794609,0.12296819,-0.06244501,0.16248031,0.17003655,-0.31212178,0.31821978,0.12902619,-0.018483397,-0.11483325,-0.16709633,-0.04268365,0.16106223,-0.12075402,-0.25483626,-0.10946693,-0.28081912,0.092011444,-0.30745888,0.047695618,0.14786829,-0.124647334,-0.06599388,0.01651029,0.008983506,0.107736774,-0.086911336,-0.04477006,0.041964214,0.0936966,-0.031708915,0.21287552,-0.08588967,-0.029968364,-0.07248435,0.17000243,0.10944471,0.1381509,0.07981155,-0.043292306,-0.18566713,0.090633534,-0.038114943,-0.3268428,-0.08828077,-0.048129167
1995,-0.1092638,-0.10494053,0.08375837,0.014133171,0.22266918,-0.33859682,0.025080945,-0.27837977,-0.2597726,0.91466236,-0.043540932,0.004792627,-0.2517341,-0.13110659,-0.10705794,0.30293185,-0.093872905,0.41990444,-0.14207622,0.51183903,-0.045849696,0.24443457,-0.34597883,-0.2088489,0.03526128,0.19374216,-0.45411822,-0.106291026,-0.08332625,-0.016556386,-0.104886755,0.02577081,0.30066743,-0.3399298,-0.0783004,0.052165434,0.35479724,-0.81391996,0.0038084972,0.007966124,-0.3563711,0.10882285,-0.27118865,-0.6224142,0.4298077,-0.35567147,-0.46570253,-0.20994045,-0.27567855,0.4068852,0.21027751,0.48106748,0.010142233,0.17805761,-0.3321267,0.19690259,0.36595836,0.31691352,0.0050281435,0.3298368,0.15109771,0.04394563,0.33654326,-0.14893821,-0.19581714,-0.0034865227,0.096184105,-0.050601948,0.14184217,-0.07294688,0.1489723,0.15613703,-0.33524042,-0.11457047,-0.05451115,-0.4977381,-0.12657551,-0.17856571,-0.53485453,-0.05310807,-0.19608761,-0.027519824,0.28968853,0.40878716,-0.08475378,0.21666889,-0.08939752,-0.35747644,0.24163072,0.21131444,-0.14801648,-0.44764522,-0.08237898,-0.435451,0.3994207,-0.077665836,-0.32673705,-0.2101866,-0.18286166,0.051512435,-0.2199853,0.049075723,-0.16657719,-0.32770061,0.1933336,-0.08295744,-0.11165164,0.33902767,0.2343368,-0.025752712,-0.434541,-0.061619144,-0.14406748,0.539577,-0.43983078,0.5590326,-0.22040269,0.16524242,0.11498342,0.33681053,-0.08699416,-0.043570198,-0.7129727,0.37175918,0.20103203,-0.20238765,-0.39667112,-0.007942585
1063,-0.1878619,0.10143073,0.1834941,-0.14002343,0.03850921,-0.3400266,0.1650961,-0.03204364,-0.253643,0.4543548,0.21710172,0.055700067,0.036181387,-0.0027226955,-0.32330304,-0.0026445843,0.028164841,0.29966605,-0.22862628,0.16442576,0.17021047,0.18393335,0.042160302,-0.06085988,0.052684367,0.036180153,-0.3624361,-0.01988706,-0.2085513,0.17454582,-0.06095552,0.05038519,0.17321396,-0.0980768,-0.030261539,-0.117039405,0.14091067,-0.49119815,0.08805077,0.19397677,-0.12050801,0.12307744,-0.23666923,-0.29518583,0.24702539,-0.10036073,-0.03872154,-0.24919409,-0.0768837,0.388805,0.12804742,0.44191623,-0.15474845,0.0013150349,-0.068334006,0.17672516,0.24718893,-0.031041984,0.06545953,0.14022377,0.0018276107,-0.13008773,0.23792875,0.046521347,0.038709726,0.04026481,0.11154038,-0.0032167234,-0.066155404,-0.023233797,0.13571246,0.011199268,-0.24982986,0.09977188,0.18573736,-0.36233005,-0.054918982,-0.07851352,-0.22968194,0.021688867,-0.119480684,0.00068159605,0.055886455,0.109465584,-0.12540649,0.18710631,0.09104261,-0.42499292,0.34296224,0.1833824,-0.0060187443,-0.12171824,-0.2188976,-0.10950609,0.25819126,-0.15948172,-0.4139732,-0.13943805,-0.22446205,0.08806181,-0.29028758,0.058453105,0.09526823,-0.26953402,-0.03087072,-0.052145716,-0.04859057,0.12789263,-0.07840963,0.07238598,-0.05784907,0.22515014,-0.04874408,0.3728196,-0.24804287,0.14181948,-0.1440598,0.19311129,0.06564375,0.17735206,0.055155676,-0.10710619,-0.38238388,0.12225327,0.107707866,-0.35879415,-0.2867898,-0.068388596
847,-0.085806996,0.06525096,0.21457052,-0.07010721,0.032943156,-0.2712159,0.28961778,-0.05596915,-0.31303817,0.24043392,0.15440065,0.05918544,-0.0016429184,0.024011921,-0.13982035,-0.041062072,0.003184662,0.27555734,-0.20950167,0.18284008,0.22527738,0.29200166,-0.017475767,-0.05267966,-0.053287055,0.09145549,-0.37329757,0.08800045,-0.17911713,0.095359266,-0.07084281,0.16271907,0.14481886,-0.13860942,0.03194991,-0.13787282,0.17515035,-0.3186389,0.03663924,0.16577466,-0.15687259,0.21899164,-0.0906037,-0.18283674,0.23243295,-0.13140394,0.022503233,-0.21249987,-0.050865825,0.24732783,0.100295156,0.27524984,-0.0525982,0.06771256,-0.04066503,0.22314022,0.1270998,-0.10445935,0.11526701,0.18262646,0.12612663,-0.22371571,0.2128614,0.075437844,-0.01640947,-0.019373804,0.049049675,-0.0650654,-0.13604805,-0.05829278,0.1256132,0.06012454,-0.23506807,0.1122555,0.25324336,-0.21222222,0.036820807,-0.049149808,-0.24104187,-0.002202949,-0.07147625,0.06317404,0.008371572,0.09088371,-0.11266463,0.16550747,0.18005402,-0.3530583,0.2702373,0.10397859,-0.10931352,-0.13139674,-0.17710896,-0.03966133,0.23826188,-0.10560405,-0.38773182,-0.10261746,-0.26461807,0.05363853,-0.3372252,0.05134673,0.1282433,-0.13212037,-0.0040525063,0.055073045,0.078267835,0.10189439,-0.014633904,-0.055250816,0.059635587,0.05578275,-0.035900813,0.2821114,-0.123498045,0.11472378,-0.04661509,0.15229966,0.102007516,0.13986516,0.12846532,0.025967801,-0.30267537,0.15901309,0.022534577,-0.29463446,-0.12358943,-0.09044745
327,-0.18235593,-0.019001056,0.24872202,-0.113155976,0.06759966,-0.28557232,0.37679645,0.074965544,-0.42897785,0.35124534,0.23357025,0.09590847,-0.017256098,0.045271084,-0.19486149,0.029889118,0.011272787,0.3657173,-0.37580186,0.36218274,0.27346456,0.42490292,0.031204551,-0.14906666,-0.00395781,0.1586361,-0.29471555,0.16588053,-0.18148814,0.0075051067,-0.020857958,0.10964634,0.022976413,-0.15035327,-0.019930132,-0.13293144,0.17536025,-0.48555183,-0.045468625,0.23250318,-0.1438572,0.26945597,-0.10498681,-0.1675906,0.19524568,-0.16285543,-0.05969083,-0.2087313,-0.07013706,0.2586919,0.034683682,0.29731777,-0.10255128,0.12352878,0.014590924,0.17479813,0.22951174,-0.20229046,0.18102448,0.14731133,0.16167273,-0.3878292,0.27192748,0.05455834,0.0259566,-0.07666395,-0.02282798,-0.05658154,-0.39705288,-0.052434936,0.14269492,0.021644741,-0.36728948,0.14264977,0.25362554,-0.359075,0.10241435,-0.16251408,-0.43382758,-0.053271182,-0.096024126,0.17840965,0.010426466,-0.06549106,-0.18292198,0.106265366,0.2713445,-0.45095217,0.29236558,0.24232888,-0.15760747,-0.1798455,-0.17339069,0.005199305,0.37562656,-0.09949836,-0.44139358,-0.18072526,-0.1454301,0.07176149,-0.35910872,0.06556773,0.16538627,-0.1610098,0.0786773,0.2198412,-0.0010029883,0.046100784,-0.07442043,-0.028530614,0.12703173,0.05065306,-0.108682625,0.19122244,-0.014774513,0.34848595,0.06782983,0.16321434,0.09119782,0.016558312,0.2363233,0.20226476,-0.38683444,0.3446126,0.06346751,-0.32320163,-0.08693322,-0.14399447
1428,0.016202036,-0.066293426,0.11350847,-0.05924387,-0.17409998,0.080677204,0.32799333,-0.3096279,-0.1745124,-0.016065298,0.15513639,-0.0459278,-0.10830198,-0.15537827,0.071812116,-0.096013516,-0.07592706,0.022382593,-0.28466043,-0.019384464,0.46511194,0.63460916,-0.013075031,0.23074304,-0.40551582,0.41961047,-0.2679905,0.09654038,-0.11107179,-0.015754756,-0.09578139,0.117718875,0.29442826,-0.15745261,-0.09159712,-0.29618296,0.16576043,-0.2894044,0.4934453,0.19752318,-0.1417325,0.42336214,-0.38995823,-0.22106875,0.15993445,-0.11050399,0.21883868,-0.19953051,-0.05168358,0.053335547,-0.008376811,0.1581195,-0.065572314,-0.013769133,-0.049867447,-0.033061024,0.3513929,-0.21798007,0.062172424,0.2754737,0.06923251,-0.28880584,0.16574983,0.23253007,0.13150612,-0.18953554,0.12000019,-0.20995519,0.11642026,-0.23833916,0.0343796,-0.18536521,-0.10747048,-0.035285346,0.16094764,0.03621991,0.15779398,0.266435,-0.33667323,0.013086217,0.11420841,-0.0049509094,-0.2106707,0.058649134,-0.10673947,0.030861994,-0.15412724,-0.18391967,0.044242837,-0.24874489,-0.27153274,-0.05477802,-0.1280535,0.10215453,0.25534827,0.019381557,-0.4823982,-0.19894084,-0.17336908,-0.1320182,-0.501409,-0.18071125,0.12397808,0.1736964,0.023377262,0.31002298,0.011614174,-0.14119859,-0.013733543,-0.1406477,0.027601827,-0.11972663,-0.055413462,0.12608784,-0.2101176,0.11936479,0.01396807,-0.16424671,0.27993104,-0.019392999,-0.07915015,0.08758827,-0.00070471334,0.27091926,-0.109640084,-0.2646784,0.030340964,-0.0027100053
1191,-0.24665107,0.3309049,0.34038982,-0.22236615,-0.04151649,-0.6069553,0.5357574,-0.025559137,-0.30204698,0.5613403,0.33940944,0.11401883,0.24900864,0.14469427,-0.27618113,-0.06514399,-0.04234527,0.22587629,-0.35624638,0.3802421,0.094688386,0.123741485,0.082901254,-0.2239824,0.0071157957,0.19854552,-0.61190647,-0.009000313,-0.318674,0.057795603,-0.068734534,0.08936883,0.51044005,-0.052186906,0.06458556,-0.02056874,0.32952067,-0.27087364,0.090366125,-0.12007511,-0.023115836,0.107775375,-0.16553764,-0.48237407,0.3712497,-0.12641582,0.06927679,-0.4371723,-0.17929515,0.26489106,0.3025209,0.46053538,-0.2377008,0.057484407,0.04558717,0.5684556,0.15583217,-0.17534578,0.09167741,0.006722835,-0.17441894,-0.06770316,0.09980387,-0.054990996,0.19069028,0.26215303,0.12952729,0.10555678,-0.11521744,-0.06508382,0.124777935,0.03148687,-0.41968548,0.101172864,0.30415067,-0.067400135,-0.0754435,-0.27667266,0.051840186,0.121397585,-0.18141465,0.058967624,0.048176013,0.2162984,-0.21118091,0.3871037,0.24665308,-0.54559237,0.6288942,0.37315327,-0.05642067,-0.09924403,-0.22245362,-0.16003014,0.08126221,-0.31211,-0.5825974,-0.19692688,-0.36485195,0.014946204,-0.4613797,0.2869993,0.17624728,-0.114386156,-0.34019822,0.11710774,-0.045301776,0.31747416,-0.35489312,-0.07395786,0.16110423,0.18186153,-0.17892347,0.3834093,-0.085610054,-0.30226246,-0.3129929,0.47653994,0.25369892,0.19823465,-0.05493835,-0.17218992,-0.25639457,-0.3569528,-0.17396374,-0.34882438,-0.09524013,0.29247072
773,-0.11828059,0.052215718,0.19422437,-0.040021546,0.011970882,-0.31258085,0.19761789,-0.15671581,-0.32971677,0.34615803,0.14359163,0.04515983,-0.06777694,-0.0361356,-0.21079363,0.014887322,0.0043360135,0.27943727,-0.24583499,0.2504426,0.12594195,0.23656164,-0.081045404,-0.02273922,0.0068055443,0.047132276,-0.3507481,0.039241634,-0.14102034,0.11663866,-0.12613449,0.13012642,0.19615091,-0.17566864,-0.020118339,-0.11761815,0.21825247,-0.4469862,0.057043005,0.10766029,-0.1407164,0.12423525,-0.17019221,-0.22393572,0.18199681,-0.14964066,-0.04669566,-0.16768146,-0.09396379,0.2201782,0.13151357,0.35097545,-0.056777786,0.07356082,-0.101621166,0.23222312,0.14273104,-0.03009415,0.10224074,0.16761667,0.11230074,-0.22004128,0.26929188,0.021398406,-0.13525294,-0.0017600568,0.137422,0.04548612,-0.0049431445,-0.1082774,0.112597406,0.07133627,-0.24141723,-0.012742954,0.17054628,-0.25351456,-0.040461645,-0.12481078,-0.23318644,0.053527173,-0.13517499,0.058734015,0.13002835,0.13924938,-0.035150517,0.19860232,0.11068655,-0.34000257,0.22948973,0.09189309,-0.08195261,-0.14242166,-0.16369498,-0.13920328,0.22857194,-0.12799002,-0.3766945,-0.06052426,-0.25702903,0.016433513,-0.27347443,0.04361762,0.1045583,-0.14726384,0.020337084,0.070391506,-0.030004391,0.086403914,0.052845538,0.009997832,-0.06520277,0.08581612,-0.096744835,0.3470209,-0.2675323,0.14294645,-0.10726144,0.1520043,0.04382547,0.15480407,0.03178531,-0.052470963,-0.32534754,0.13358545,0.10336992,-0.24397628,-0.17234452,-0.07918954
